"Tracking.ID","Analytical.Sample.ID","DATETIME","Protein.AF","FAME.Lipids.AF","Carbohydrates.AF","ExperimentID","SiteID","StrainID","SourceID","BatchID","Duration.days","PondID"
688,"CP_Pond1_070214","7/2/2014 7:34",44.89,12.09,9.32,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P1"
689,"CP_Pond2_070214","7/2/2014 7:34",45.74,12.1,9.18,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P2"
690,"CP_Pond3_070214","7/2/2014 7:34",39.07,11.56,10.83,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P3"
691,"CP_Pond4_070214","7/2/2014 7:34",41.22,12.24,10,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P4"
692,"CP_Pond5_070214","7/2/2014 7:34",41.72,12.94,10.14,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P5"
693,"CP_Pond6_070214","7/2/2014 7:34",43.3,12.69,10.12,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",18.7,"P6"
694,"CP_Pond1_070914","7/9/2014 7:30",NA,12.49,9.56,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P1"
695,"CP_Pond2_070914","7/9/2014 7:30",43.77,12.99,9.31,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P2"
696,"CP_Pond3_070914","7/9/2014 7:30",41.32,12.1,10,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P3"
697,"CP_Pond4_070914","7/9/2014 7:30",42.1,12.33,10.18,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P4"
698,"CP_Pond5_070914","7/9/2014 7:30",40.5,12.93,9.49,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P5"
699,"CP_Pond6_070914","7/9/2014 7:30",41.56,12.48,9.84,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",25.7,"P6"
700,"CP_Pond1_071614","7/16/2014 7:40",41.03,12.11,10.53,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P1"
701,"CP_Pond2_071614","7/16/2014 7:40",42.46,12.04,9.96,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P2"
702,"CP_Pond3_071614","7/16/2014 7:40",40.3,12.04,9.54,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P3"
703,"CP_Pond4_071614","7/16/2014 7:40",41.8,11.76,9.75,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P4"
704,"CP_Pond5_071614","7/16/2014 7:40",40.58,12.69,9.33,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P5"
705,"CP_Pond6_071614","7/16/2014 7:40",40.88,12.87,9.63,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",32.7,"P6"
706,"CP_Pond1_072314","7/23/2014 7:40",43.32,16.53,9.25,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P1"
707,"CP_Pond2_072314","7/23/2014 7:40",43.2,13.5,10.07,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P2"
708,"CP_Pond3_072314","7/23/2014 7:40",38,12.37,10.47,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P3"
709,"CP_Pond4_072314","7/23/2014 7:40",27.76,11.65,9.1,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P4"
710,"CP_Pond5_072314","7/23/2014 7:40",34.78,11.14,13.01,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P5"
711,"CP_Pond6_072314","7/23/2014 7:40",35.67,11.31,10.51,"JUN112014","CP","KA32","KA32_06132014","KA32_06132014_Pond",39.7,"P6"
712,"CP_Pond1_080114","8/1/2014 8:00",43.93,3.04,19.07,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P1"
713,"CP_Pond2_080114","8/1/2014 8:00",42.9,3.38,14.93,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P2"
714,"CP_Pond3_080114","8/1/2014 8:00",44.28,3.85,14.52,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P3"
715,"CP_Pond4_080114","8/1/2014 8:00",43.97,3.93,13.77,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P4"
716,"CP_Pond5_080114","8/1/2014 8:00",44.44,3.8,11.49,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P5"
717,"CP_Pond6_080114","8/1/2014 8:00",44.4,3.45,12.99,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",6.79,"P6"
718,"CP_Pond1_080614","8/6/2014 7:50",42.91,4.82,18.01,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P1"
719,"CP_Pond2_080614","8/6/2014 7:50",44.22,4.64,15.62,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P2"
720,"CP_Pond3_080614","8/6/2014 7:50",46.04,4.57,10.99,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P3"
721,"CP_Pond4_080614","8/6/2014 7:50",45.92,4.95,15.46,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P4"
722,"CP_Pond5_080614","8/6/2014 7:50",43.95,5.15,15.49,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P5"
723,"CP_Pond6_080614","8/6/2014 7:50",45.17,4.99,14.11,"JUL252014","CP","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond",11.78,"P6"
724,"CP_Pond1_082014","8/20/2014 17:00",42.17,3.52,8.3,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P1"
725,"CP_Pond2_082014","8/20/2014 17:00",42.25,3.67,9.74,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P2"
726,"CP_Pond3_082014","8/20/2014 17:00",41.84,3.05,9.67,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P3"
727,"CP_Pond4_082014","8/20/2014 17:00",42.5,4.33,10.53,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P4"
728,"CP_Pond5_082014","8/20/2014 17:00",45.18,3.45,9.3,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P5"
729,"CP_Pond6_082014","8/20/2014 17:00",42.44,3.59,10.31,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",26.17,"P6"
730,"CP_Pond1_082714","8/27/2014 8:19",38.37,1.99,10.64,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P1"
731,"CP_Pond2_082714","8/27/2014 8:19",38.13,1.82,10.15,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P2"
732,"CP_Pond3_082714","8/27/2014 8:19",38.11,2.17,10.11,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P3"
733,"CP_Pond4_082714","8/27/2014 8:19",40.28,2.18,9.37,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P4"
734,"CP_Pond5_082714","8/27/2014 8:19",37.68,2.21,9.12,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P5"
735,"CP_Pond6_082714","8/27/2014 8:19",40.05,2.32,8.89,"JUL252014","CP","LRB-AZ-1201","LRB1201_08182014","LRB1201_08202014_Pond",32.81,"P6"
736,"ASU_09102014_SPW_INOC","9/10/2014 11:29",30.43,16.34,14.71,"SEP102014","ASU","KA32","INOCULUM","KA32_08272014_CRW",0,"inoc"
737,"ASU_SPW9_09172014","9/17/2014 7:30",38.71,12.46,9.77,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P1"
738,"ASU_SPW10_09172014","9/17/2014 7:30",37.24,11.97,13.47,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P2"
739,"ASU_SPW11_09172014","9/17/2014 7:30",39.3,12.36,9.42,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P3"
740,"ASU_SPW12_09172014","9/17/2014 7:30",38.41,12.05,10.74,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P4"
741,"ASU_SPW13_09172014","9/17/2014 7:30",34.96,11.58,12.24,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P5"
742,"ASU_SPW14_09172014","9/17/2014 7:30",33.94,11.69,12.6,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",6.83,"P6"
743,"ASU_SPW9_09222014","9/22/2014 7:30",39.56,13.37,4.01,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P1"
744,"ASU_SPW10_09222014","9/22/2014 7:30",40.81,13.6,3.74,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P2"
745,"ASU_SPW11_09222014","9/22/2014 7:30",40.85,14.25,4.81,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P3"
746,"ASU_SPW12_09222014","9/22/2014 7:30",39.93,13.48,5.51,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P4"
747,"ASU_SPW13_09222014","9/22/2014 7:30",39.61,12.88,3.41,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P5"
748,"ASU_SPW14_09222014","9/22/2014 7:30",39.21,13.07,5.67,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",11.83,"P6"
749,"ASU_SPW10_09242014","9/24/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",13.84,"P2"
750,"ASU_SPW12_09242014","9/24/2014 7:44",40.04,13.42,3.61,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",13.84,"P4"
751,"ASU_SPW14_09242014","9/24/2014 7:44",38.96,12.53,3.57,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",13.84,"P6"
752,"ASU_SPW10_09262014","9/26/2014 7:44",41.22,12.44,4.06,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",15.84,"P2"
753,"ASU_SPW12_09262014","9/26/2014 7:44",43.22,12.57,3.85,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",15.84,"P4"
754,"ASU_SPW14_09262014","9/26/2014 7:44",42.39,11.29,9.08,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",15.84,"P6"
755,"ASU_SPW09_09292014","9/29/2014 7:44",41.88,13.41,8.78,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P1"
756,"ASU_SPW10_09292014","9/29/2014 7:44",37.78,14.01,12.85,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P2"
757,"ASU_SPW11_09292014","9/29/2014 7:44",40.78,14.11,10.08,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P3"
758,"ASU_SPW12_09292014","9/29/2014 7:44",37.44,15.6,11.26,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P4"
759,"ASU_SPW13_09292014","9/29/2014 7:44",30.32,9.72,8.65,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P5"
760,"ASU_SPW14_09292014","9/29/2014 7:44",37.53,14.02,9.44,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",18.84,"P6"
761,"ASU_SPW10_10012014","10/1/2014 8:00",39.65,12,3.6,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",20.85,"P2"
762,"ASU_SPW12_10012014","10/1/2014 8:00",40.88,13.62,3.97,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",20.85,"P4"
763,"ASU_SPW14_10012014","10/1/2014 8:00",40.27,13.62,3.22,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",20.85,"P6"
764,"ASU_SPW10_10032014","10/3/2014 7:30",39.22,12.36,4.41,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",22.83,"P2"
765,"ASU_SPW12_10032014","10/3/2014 7:30",40.62,13.56,3.97,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",22.83,"P4"
766,"ASU_SPW14_10032014","10/3/2014 7:30",40.96,12.38,3.76,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",22.83,"P6"
767,"ASU_SPW09_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P1"
768,"ASU_SPW10_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P2"
769,"ASU_SPW11_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P3"
770,"ASU_SPW12_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P4"
771,"ASU_SPW13_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P5"
772,"ASU_SPW14_10062014","10/6/2014 7:30",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",25.83,"P6"
773,"ASU_SPW10_10082014","10/8/2014 7:44",40.46,11.21,8.8,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",27.84,"P2"
774,"ASU_SPW12_10082014","10/8/2014 7:44",42.98,12.82,6.81,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",27.84,"P4"
775,"ASU_SPW14_10082014","10/8/2014 7:44",41.78,14.16,7.03,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",27.84,"P6"
776,"ASU_SPW10_10102014","10/10/2014 7:44",35.55,12.62,9.3,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",29.84,"P2"
777,"ASU_SPW12_10102014","10/10/2014 7:44",37.64,13.94,7.7,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",29.84,"P4"
778,"ASU_SPW14_10102014","10/10/2014 7:44",39.78,13.38,8.34,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",29.84,"P6"
779,"ASU_SPW9_10132014","10/13/2014 7:44",33.7,8.48,9.48,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P1"
780,"ASU_SPW10_10132014","10/13/2014 7:44",39.13,11.63,8.16,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P2"
781,"ASU_SPW11_10132014","10/13/2014 7:44",43.33,11.58,7.03,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P3"
782,"ASU_SPW12_10132014","10/13/2014 7:44",39.23,12.3,7.67,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P4"
783,"ASU_SPW13_10132014","10/13/2014 7:44",39.14,13.16,7.43,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P5"
784,"ASU_SPW14_10132014","10/13/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",32.84,"P6"
785,"ASU_SPW10_10152014","10/15/2014 7:44",38.73,8.97,6.54,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",34.84,"P2"
786,"ASU_SPW12_10152014","10/15/2014 7:44",43.79,10.72,4.83,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",34.84,"P4"
787,"ASU_SPW14_10152014","10/15/2014 7:44",41.92,11.73,4.95,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",34.84,"P6"
788,"ASU_SPW9_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P1"
789,"ASU_SPW10_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P2"
790,"ASU_SPW11_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P3"
791,"ASU_SPW12_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P4"
792,"ASU_SPW13_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P5"
793,"ASU_SPW14_10202014","10/20/2014 7:44",NA,NA,NA,"SEP102014","ASU","KA32","KA32_08272014_CRW","KA32_09102014_SPW",39.84,"P6"
794,"ASU_INOC_10222014","10/22/2014 14:29",41.81,7.11,13.9,"OCT222014","ASU","LRB-AZ-1201","INOCULUM","1201_10142014_CRW",0,"inoc"
795,"ASU_SPW9_10292014","10/29/2014 8:15",48.02,7.97,8.26,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P1"
796,"ASU_SPW10_10292014","10/29/2014 8:15",46.99,7.42,5.35,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P2"
797,"ASU_SPW11_10292014","10/29/2014 8:15",48.92,7.47,6.12,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P3"
798,"ASU_SPW12_10292014","10/29/2014 8:15",47.26,7.71,6.43,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P4"
799,"ASU_SPW13_10292014","10/29/2014 8:15",47.76,7.43,8.9,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P5"
800,"ASU_SPW14_10292014","10/29/2014 8:15",43.96,7.65,8.11,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",6.74,"P6"
801,"ASU_SPW9_11012014","11/1/2014 8:00",46.46,6.22,9.63,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P1"
802,"ASU_SPW10_11012014","11/1/2014 8:00",44.16,7.09,8.87,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P2"
803,"ASU_SPW11_11012014","11/1/2014 8:00",NA,7.43,10.37,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P3"
804,"ASU_SPW12_11012014","11/1/2014 8:00",42.72,7.92,10.55,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P4"
805,"ASU_SPW13_11012014","11/1/2014 8:00",46.68,7.61,12.48,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P5"
806,"ASU_SPW14_11012014","11/1/2014 8:00",NA,7.35,9.93,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",9.73,"P6"
807,"ASU_SPW9_11052014","11/5/2014 8:00",47.07,6.83,9.32,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P1"
808,"ASU_SPW10_11052014","11/5/2014 8:00",NA,7.03,7.66,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P2"
809,"ASU_SPW11_11052014","11/5/2014 8:00",47.58,7.66,9.81,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P3"
810,"ASU_SPW12_11052014","11/5/2014 8:00",NA,6.67,NA,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P4"
811,"ASU_SPW13_11052014","11/5/2014 8:00",47.48,7.41,8.42,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P5"
812,"ASU_SPW14_11052014","11/5/2014 8:00",NA,6.74,12.31,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",13.73,"P6"
813,"ASU_SPW10_11072014","11/7/2014 7:44",45.66,7.2,10.2,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",15.72,"P2"
814,"ASU_SPW12_11072014","11/7/2014 7:44",44.64,7.31,NA,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",15.72,"P4"
815,"ASU_SPW14_11072014","11/7/2014 7:44",46.21,8.79,8.01,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",15.72,"P6"
816,"ASU_SPW10_11102014","11/10/2014 7:44",43.49,6.97,9.75,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",18.72,"P2"
817,"ASU_SPW12_11102014","11/10/2014 7:44",46.31,6.91,8.2,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",18.72,"P4"
818,"ASU_SPW14_11102014","11/10/2014 7:44",47.77,7.26,10.14,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",18.72,"P6"
819,"ASU_SPW9_11122014","11/12/2014 8:00",48.08,7.63,9.12,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P1"
820,"ASU_SPW10_11122014","11/12/2014 8:00",41.46,3.75,10.77,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P2"
821,"ASU_SPW11_11122014","11/12/2014 8:00",48.58,7.71,9.41,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P3"
822,"ASU_SPW12_11122014","11/12/2014 8:00",47.13,6.03,7.92,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P4"
823,"ASU_SPW13_11122014","11/12/2014 8:00",45.93,8.72,8.78,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P5"
824,"ASU_SPW14_11122014","11/12/2014 8:00",46.35,2.97,9.11,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",20.73,"P6"
825,"ASU_SPW10_11142014","11/14/2014 7:44",45.78,6.52,9.94,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11122014_SPW",22.72,"P2"
826,"ASU_SPW12_11142014","11/14/2014 7:44",NA,4.27,12.22,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",22.72,"P4"
827,"ASU_SPW14_11142014","11/14/2014 7:44",NA,6.47,9.81,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",22.72,"P6"
828,"ASU_SPW10_11172014","11/17/2014 8:00",45.91,7.11,12.98,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11122014_SPW",25.73,"P2"
829,"ASU_SPW12_11172014","11/17/2014 8:00",44.1,6.35,12.99,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11142014_SPW",25.73,"P4"
830,"ASU_SPW14_11172014","11/17/2014 8:00",43.64,6.2,11.6,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",25.73,"P6"
831,"ASU_SPW9_11192014","11/19/2014 7:30",NA,8.35,15.78,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",27.71,"P1"
832,"ASU_SPW11_11192014","11/19/2014 7:30",NA,8.73,17.17,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",27.71,"P3"
833,"ASU_SPW13_11192014","11/19/2014 7:30",45.18,7.88,11.35,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",27.71,"P5"
834,"ASU_SPW9_12012014","12/1/2014 7:30",37.58,5.3,13.62,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",39.71,"P1"
835,"ASU_SPW10_12012014","12/1/2014 7:30",42.72,6.6,21.91,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11122014_SPW",39.71,"P2"
836,"ASU_SPW11_12012014","12/1/2014 7:30",39.56,5.37,21.6,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",39.71,"P3"
837,"ASU_SPW12_12012014","12/1/2014 7:30",41.73,6.83,23.84,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11142014_SPW",39.71,"P4"
838,"ASU_SPW13_12012014","12/1/2014 7:30",36.8,3.48,14.08,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",39.71,"P5"
839,"ASU_SPW14_12012014","12/1/2014 7:30",34.96,7.05,22.98,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",39.71,"P6"
840,"ASU_SPW10_12032014","12/3/2014 7:44",38.67,5.49,17.11,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",41.72,"P1"
841,"ASU_SPW11_12032014","12/3/2014 7:44",36.51,4.79,18.05,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11122014_SPW",41.72,"P2"
842,"ASU_SPW12_12032014","12/3/2014 7:44",NA,5.4,15.45,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",41.72,"P3"
843,"ASU_SPW13_12032014","12/3/2014 7:44",NA,3.9,19.99,"OCT222014","ASU","LRB-AZ-1201","1201_10222014_SPW14","1201_11142014_SPW",41.72,"P4"
844,"ASU_SPW14_12032014","12/3/2014 7:44",NA,6.87,26.76,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",41.72,"P5"
845,"ASU_SPW9_12032014","12/3/2014 7:44",36.75,5.85,20.38,"OCT222014","ASU","LRB-AZ-1201","1201_10142014_CRW","1201_10222014_SPW",41.72,"P6"
