ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
JUN112014,44.89,12.09,9.32,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,18.7,2014-07-02,"1x, 0.11",7.003472222,2.0,768.75,0.493333333,379.25,24.6,0.2,7.92,33.2,15.5,19.99,5.79,1.26,0.01,35.14,688.0,0.64,22.76,0.49,23.16,22.81,2.54,0.82,0.0,0.07400000000000001,0.0,0.008,CP,P1,KA32,7.8,16.42,22.6,15.2,48469.53,6.71,82.78,31.9,,CP,2014-07-02,16.0,76.62,313.62,1.4,281.04,0.0
JUN112014,45.74,12.1,9.18,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,18.7,2014-07-02,"1x, 0.11",7.003472222,2.0,768.75,0.42666666700000005,328.0,24.5,0.3,7.92,34.2,15.5,17.81,25.39,0.99,0.01,39.7,689.0,0.52,4.86,0.43,1.79,17.6,2.6,1.28,0.0,0.10800000000000001,0.0,0.016,CP,P2,KA32,7.89,21.33,27.9,15.0,53210.59,8.43,120.19,35.13,791.92,CP,2014-07-02,16.0,76.62,313.62,1.4,281.04,0.0
JUN112014,39.07,11.56,10.83,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,18.7,2014-07-02,"3x, 0.214",1.9965277780000001,4.0,512.5,0.241904762,123.9761905,24.3,0.2,7.96,36.6,15.3,41.75,14.01,1.72,0.02,53.86,690.0,0.28,2.7,0.24,1.36,13.58,1.65,0.56,0.0,0.035,0.0,0.03,CP,P3,KA32,8.33,19.98,26.7,14.7,55880.17,9.17,128.35,37.13,,CP,2014-07-02,16.0,76.62,313.62,1.4,281.04,0.0
JUN112014,41.22,12.24,10.0,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,18.7,2014-07-02,"3x, 0.214",1.9965277780000001,4.0,512.5,0.228571429,117.1428571,24.7,0.3,8.04,36.9,15.4,34.66,9.87,3.43,0.01,22.38,691.0,0.25,0.66,0.23,0.0,8.74,1.57,0.15,0.0,0.196,0.0,0.02,CP,P4,KA32,7.83,20.19,26.9,14.9,51356.72,8.42,116.03,33.76,,CP,2014-07-02,16.0,76.62,313.62,1.4,281.04,0.0
JUN112014,43.3,12.69,10.12,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,18.7,2014-07-02,"3x, 0.15",1.9965277780000001,4.0,358.75,0.303333333,108.82083329999999,24.6,,7.71,36.2,15.2,24.09,15.7,2.27,0.01,23.54,693.0,0.33,1.15,0.3,0.0,9.29,1.94,1.02,0.0,0.162,0.0,0.02,CP,P6,KA32,7.91,,,,55048.02,7.53,104.52,36.51,,CP,2014-07-02,16.0,76.62,313.62,1.4,281.04,0.0
JUN112014,,12.49,9.56,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,25.7,2014-07-09,"1x, 0.11",6.996527778,3.0,768.75,0.41200000000000003,316.725,24.5,0.3,7.9,36.2,16.2,12.21,14.28,1.25,0.03,21.68,694.0,0.45,1.09,0.41,1.4,8.68,2.29,0.27,0.0,0.14,0.0,0.008,CP,P1,KA32,7.88,22.15,28.8,15.9,51755.06,9.07,129.97,34.17,,CP,2014-07-09,17.75,71.62,327.38,1.32,248.12,0.0
JUN112014,43.77,12.99,9.31,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,25.7,2014-07-09,"1x, 0.11",6.996527778,3.0,768.75,0.445333333,342.35,24.7,,7.95,36.8,16.1,18.3,16.42,1.17,0.06,34.63,695.0,0.5,1.99,0.45,0.93,10.77,2.36,0.35,0.0,0.105,0.0,0.006999999999999999,CP,P2,KA32,7.92,22.02,28.6,15.8,52892.29,7.69,110.42,34.89,647.33,CP,2014-07-09,17.75,71.62,327.38,1.32,248.12,0.0
JUN112014,42.1,12.33,10.18,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,25.7,2014-07-09,"3x, 0.214",1.986111111,7.0,512.5,0.224952381,115.2880952,24.4,0.3,8.06,37.3,16.1,31.83,19.08,3.35,0.02,21.06,697.0,0.25,7.87,0.22,8.47,10.99,1.22,2.18,0.0,0.1,0.0,0.011000000000000001,CP,P4,KA32,7.77,16.2,17.0,15.6,52020.93,5.77,72.44,34.27,,CP,2014-07-09,17.75,71.62,327.38,1.32,248.12,0.0
JUN112014,40.5,12.93,9.49,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,25.7,2014-07-09,"3x, 0.15",1.986111111,7.0,358.75,0.313238095,112.37416670000002,24.5,,7.85,37.5,15.0,19.01,8.71,2.67,0.04,15.76,698.0,0.34,8.26,0.31,9.73,8.43,1.58,1.28,0.0,0.267,0.0,0.009000000000000001,CP,P5,KA32,7.92,21.23,27.7,15.8,52901.3,7.86,111.11,34.9,,CP,2014-07-09,17.75,71.62,327.38,1.32,248.12,0.0
JUN112014,41.56,12.48,9.84,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,25.7,2014-07-09,"3x, 0.15",1.986111111,7.0,358.75,0.293311111,105.2253611,24.5,0.4,7.78,35.5,16.0,25.56,19.62,2.92,0.02,19.41,699.0,0.3,12.23,0.29,3.37,1.28,1.54,2.89,0.0,0.34,0.0,0.009000000000000001,CP,P6,KA32,7.93,,,,53274.1,7.7,108.45,35.18,,CP,2014-07-09,17.75,71.62,327.38,1.32,248.12,0.0
JUN112014,41.03,12.11,10.53,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"1x, 0.11",7.006944444,4.0,768.75,0.426333333,327.74375,24.5,0.2,9.17,33.8,18.9,31.92,0.22,0.16,0.27,441.75,700.0,0.49,2.93,0.43,1.87,13.44,2.09,1.38,0.0,,0.0,0.013000000000000001,CP,P1,KA32,8.94,21.96,25.3,18.8,50518.67,8.21,115.12,33.29,,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,42.46,12.04,9.96,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"1x, 0.11",7.006944444,4.0,789.25,0.44,347.27,24.5,0.2,7.94,34.9,18.9,31.38,9.86,2.36,0.04,29.44,701.0,0.5,2.97,0.44,2.02,12.75,2.22,0.18,0.0,0.045,0.0,0.013000000000000001,CP,P2,KA32,8.34,21.35,25.0,18.2,50820.33,7.02,97.59,33.46,263.4,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,40.3,12.04,9.54,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"3x, 0.214",2.0,10.0,512.5,0.226444444,116.05277779999999,24.4,0.4,7.89,34.6,18.9,49.21,3.93,3.13,0.06,34.78,702.0,0.29,0.97,0.23,0.37,21.43,1.14,2.33,0.0,0.08800000000000001,0.0,0.017,CP,P3,KA32,8.2,20.74,23.1,18.0,53705.32,8.84,122.56,35.52,,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,41.8,11.76,9.75,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"3x, 0.214",2.0,10.0,512.5,0.232190476,118.997619,24.8,0.1,8.05,33.4,18.8,49.8,5.53,4.78,0.02,23.09,703.0,0.28,4.62,0.23,2.0,15.63,1.14,1.05,0.0,0.152,0.0,0.018000000000000002,CP,P4,KA32,8.03,20.85,23.3,17.9,46923.47,6.88,92.81,30.54,,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,40.58,12.69,9.33,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"3x, 0.15",2.0,10.0,768.75,0.256444444,197.1416667,24.5,0.1,7.77,35.0,18.8,37.59,6.84,3.45,0.02,24.1,704.0,0.29,22.16,0.26,21.99,12.25,1.45,0.83,0.0,0.163,0.0,0.016,CP,P5,KA32,8.05,19.53,23.2,16.1,49809.26,7.91,105.79,32.69,,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,40.88,12.87,9.63,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,32.7,2014-07-16,"3x, 0.15",2.0,10.0,768.75,0.282666667,217.3,24.5,0.4,7.75,34.2,18.8,41.08,0.92,4.11,0.04,22.11,705.0,0.33,5.56,0.28,1.76,13.39,1.46,0.57,0.0,0.11,0.0,0.008,CP,P6,KA32,8.1,,,,51537.72,10.22,143.06,33.92,,CP,2014-07-16,18.75,73.38,136.42,1.11,245.21,0.0
JUN112014,43.32,16.53,9.25,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"1x, 0.11",7.0,5.0,1025.0,0.363777778,372.8722222,24.4,,8.77,34.4,16.3,29.14,0.66,1.21,0.06,53.17,706.0,0.4,2.18,0.36,0.14,8.42,1.89,0.65,148.89,0.129,0.0,0.027000000000000003,CP,P1,KA32,8.65,38.09,44.9,29.8,36225.83,2.94,49.71,22.51,,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUN112014,43.2,13.5,10.07,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"1x, 0.11",7.0,5.0,1025.0,0.37022222200000005,379.4777778,24.5,0.3,8.48,34.1,16.5,28.59,17.06,1.13,0.02,56.19,707.0,0.42,1.02,0.37,0.21,12.24,1.82,0.44,139.082,0.21899999999999997,0.0,0.018000000000000002,CP,P2,KA32,8.83,16.92,18.7,15.6,52092.95,6.27,79.86,34.33,258.22,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUN112014,38.0,12.37,10.47,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"3x, 0.214",1.9652777780000001,13.0,1025.0,0.2146,219.965,24.7,0.08,9.26,34.9,16.4,42.38,3.15,1.07,0.01,87.71,708.0,0.24,0.74,0.21,11.3,11.37,0.94,0.43,185.915,0.192,0.0,0.049,CP,P3,KA32,9.17,16.59,18.8,15.4,53955.64,7.64,97.53,35.7,,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUN112014,27.76,11.65,9.1,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"3x, 0.214",1.9652777780000001,13.0,1025.0,0.1848,189.42,24.6,0.19,9.47,34.7,16.3,48.13,3.76,1.03,0.01,103.81,709.0,0.22,0.05,0.18,0.29,15.2,0.75,1.41,211.541,0.285,0.0,0.07200000000000001,CP,P4,KA32,9.35,20.47,25.7,15.3,49038.32,6.5,87.95,32.08,,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUN112014,34.78,11.14,13.01,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"3x, 0.15",1.9652777780000001,13.0,1025.0,0.158809524,162.77976189999998,24.8,,9.5,35.1,15.8,50.0,12.89,1.12,0.04,99.15,710.0,0.2,0.7,0.16,0.68,18.86,0.68,0.59,163.004,0.132,0.0,0.068,CP,P5,KA32,9.1,14.54,16.2,13.4,51542.86,6.46,78.31,33.89,,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUN112014,35.67,11.31,10.51,JUN112014,KA32,KA32_06132014,KA32_06132014_Pond,39.7,2014-07-23,"3x, 0.15",1.9652777780000001,13.0,1025.0,0.153619048,157.4595238,24.4,0.41,9.43,34.7,16.1,54.1,4.69,1.13,0.02,106.01,711.0,0.19,1.58,0.15,0.66,17.44,0.64,0.95,220.13,0.126,0.0,0.078,CP,P6,KA32,9.26,,,,53204.94,5.84,74.17,35.15,,CP,2014-07-23,19.52,67.88,326.71,1.55,213.46,0.0
JUL252014,43.93,3.04,19.07,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.8,,7.82,0.8,17.2,42.65,8.53,6.58,0.03,14.36,712.0,0.17,15.22,0.16,16.02,4.29,0.13,9.47,,,,,CP,P1,LRB-AZ-1201,8.02,21.19,27.7,16.9,3326.08,8.99,103.84,1.74,,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,42.9,3.38,14.93,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.5,0.5,7.99,0.8,17.1,42.55,2.31,6.44,0.01,14.64,713.0,0.17,0.15,0.16,0.72,6.15,0.17,7.76,,,,,CP,P2,LRB-AZ-1201,8.01,21.18,27.7,16.8,1445.17,6.77,77.57,0.7,564.03,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,44.28,3.85,14.52,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.0,0.4,7.93,0.8,17.0,44.0,4.36,6.23,0.03,15.65,714.0,0.18,1.38,0.17,0.87,6.06,0.2,6.46,,,,,CP,P3,LRB-AZ-1201,7.99,20.77,27.3,16.6,2696.2,8.61,98.42,1.4,,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,43.97,3.93,13.77,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.5,0.5,7.99,0.8,17.1,35.85,25.52,6.35,0.01,12.51,715.0,0.17,21.86,0.16,21.46,4.61,0.24,25.18,,,,,CP,P4,LRB-AZ-1201,7.95,20.86,27.4,16.6,1797.73,6.18,70.71,0.9,,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,44.44,3.8,11.49,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.6,,7.97,0.8,17.0,41.27,10.64,6.28,0.01,14.56,716.0,0.19,4.7,0.18,4.18,5.41,0.21,1.26,,,,,CP,P5,LRB-AZ-1201,7.84,20.82,27.3,16.6,1797.79,7.78,88.73,0.9,,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,44.4,3.45,12.99,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,6.79,2014-08-01,,,,,,,24.9,,7.99,0.8,16.9,46.5,3.9,6.41,0.01,16.05,717.0,0.18,3.26,0.16,3.42,5.81,0.19,2.92,,,,,CP,P6,LRB-AZ-1201,7.98,,,,1786.78,9.92,108.53,0.9,,CP,2014-08-01,18.68,75.21,302.96,4.56,265.25,0.0
JUL252014,42.91,4.82,18.01,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,24.6,0.1,7.34,1.8,17.3,35.77,4.54,4.26,0.0,18.59,718.0,0.31,22.24,0.29,22.35,5.91,0.18,3.1,,0.10300000000000001,,0.038,CP,P1,LRB-AZ-1201,8.03,20.35,25.9,16.9,3403.61,8.36,94.59,1.8,,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,44.22,4.64,15.62,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,24.5,0.1,7.87,0.8,17.1,35.8,5.13,3.97,0.0,19.98,719.0,0.3,6.19,0.28,5.3,6.28,0.21,3.53,,0.1,,0.033,CP,P2,LRB-AZ-1201,8.04,20.43,25.8,17.0,1532.59,6.71,75.61,0.78,457.55,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,46.04,4.57,10.99,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,24.7,,7.89,1.4,16.8,31.88,0.75,3.79,0.02,18.61,720.0,0.34,2.72,0.32,2.28,6.75,0.22,9.48,,0.092,,0.019,CP,P3,LRB-AZ-1201,8.04,19.99,25.3,16.7,2679.19,10.18,114.75,1.4,,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,45.92,4.95,15.46,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,25.0,,7.99,0.9,16.8,36.03,9.5,3.92,0.0,20.35,721.0,0.32,1.6,0.3,1.95,6.97,0.19,6.01,,0.042,,0.018000000000000002,CP,P4,LRB-AZ-1201,8.01,20.12,25.5,16.8,1716.27,6.71,75.5,0.87,,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,43.95,5.15,15.49,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,24.5,0.1,7.87,0.9,16.5,33.57,0.58,3.93,0.0,18.93,722.0,0.3,1.29,0.28,1.03,5.33,0.19,4.65,,0.14400000000000002,,0.033,CP,P5,LRB-AZ-1201,7.95,20.08,25.5,16.8,1838.26,8.75,98.16,0.9,,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,45.17,4.99,14.11,JUL252014,LRB-AZ-1201,LRB1201_07252014,LRB1201_07252014_Pond,11.78,2014-08-06,,,,,,,24.7,,7.76,0.9,16.7,32.03,2.15,3.85,0.0,18.44,723.0,0.28,2.34,0.26,1.63,6.18,0.19,17.92,,0.696,,0.040999999999999995,CP,P6,LRB-AZ-1201,8.02,,,,1825.37,10.34,111.01,0.9,,CP,2014-08-06,17.98,76.33,237.46,4.83,217.29,0.0
JUL252014,42.17,3.52,8.3,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,26.17,2014-08-20,,,,,,,,,,,,,,,,,724.0,0.05,5.97,0.05,0.0,-7.16,0.28,3.38,,,,,CP,P1,LRB-AZ-1201,5.35,20.84,27.3,16.1,543.14,9.33,104.38,0.27,,CP,2014-08-20,18.53,67.92,233.62,4.3,224.08,0.0
JUL252014,41.84,3.05,9.67,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,26.17,2014-08-20,,,,,,,,,,,,,,,,,726.0,0.04,4.44,0.04,0.0,-0.13,0.25,1.46,,,,,CP,P3,LRB-AZ-1201,3.78,19.34,29.7,16.1,2375.47,9.29,101.78,1.2,,CP,2014-08-20,18.53,67.92,233.62,4.3,224.08,0.0
JUL252014,42.5,4.33,10.53,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,26.17,2014-08-20,,,,,,,,,,,,,,,,,727.0,0.05,13.2,0.05,2.53,-0.96,0.28,4.93,,,,,CP,P4,LRB-AZ-1201,5.26,21.24,30.1,16.0,3698.67,7.28,82.88,1.97,,CP,2014-08-20,18.53,67.92,233.62,4.3,224.08,0.0
JUL252014,42.44,3.59,10.31,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,26.17,2014-08-20,,,,,,,,,,,,,,,,,729.0,0.04,17.38,0.04,0.95,-0.84,0.24,1.89,,,,,CP,P6,LRB-AZ-1201,5.19,,,,3019.4,10.15,109.03,1.59,,CP,2014-08-20,18.53,67.92,233.62,4.3,224.08,0.0
JUL252014,38.37,1.99,10.64,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,24.8,,7.86,1.0,14.9,60.2,4.79,4.66,0.0,8.94,730.0,0.14,1.37,0.13,1.35,5.37,0.22,3.23,,,,,CP,P1,LRB-AZ-1201,8.03,20.16,27.3,14.1,1898.67,7.27,79.81,1.0,,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
JUL252014,38.13,1.82,10.15,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,24.7,0.1,7.88,1.0,15.0,77.41,16.21,6.19,0.01,8.65,731.0,0.14,0.96,0.13,1.01,5.63,0.18,4.42,,,,,CP,P2,LRB-AZ-1201,8.04,20.32,27.5,14.1,2000.05,7.45,82.09,1.0,563.93,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
JUL252014,38.11,2.17,10.11,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,24.6,0.39,7.91,1.0,14.8,66.46,1.11,5.53,0.02,8.32,732.0,0.14,1.06,0.14,0.85,4.76,0.22,2.23,,,,,CP,P3,LRB-AZ-1201,8.0,19.89,27.1,13.8,1944.83,7.74,84.48,1.0,,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
JUL252014,40.28,2.18,9.37,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,24.8,,7.96,1.0,14.8,73.02,12.68,5.67,0.01,8.91,733.0,0.15,1.51,0.14,1.19,4.76,0.23,1.79,,,,,CP,P4,LRB-AZ-1201,7.91,19.93,26.9,13.8,2033.84,5.77,63.14,1.02,,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
JUL252014,37.68,2.21,9.12,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,24.7,0.1,7.97,1.0,15.1,74.7,8.81,5.52,0.02,9.36,734.0,0.14,7.23,0.14,7.09,4.17,0.26,4.53,,,,,CP,P5,LRB-AZ-1201,7.71,15.07,16.7,13.9,2017.04,7.2,72.0,1.0,,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
JUL252014,40.05,2.32,8.89,JUL252014,LRB-AZ-1201,LRB1201_08182014,LRB1201_08202014_Pond,32.81,2014-08-27,,,,,,,25.0,,7.53,1.0,15.1,62.76,9.84,5.28,0.0,8.23,735.0,0.15,0.95,0.14,0.3,4.25,0.23,5.17,,,,,CP,P6,LRB-AZ-1201,7.94,,,,1993.9,7.76,80.34,1.0,,CP,2014-08-27,19.0,66.79,292.58,3.78,192.29,0.0
SEP102014,38.71,12.46,9.77,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,24.75,,7.93,28.3,23.5,46.07,3.82,4.98,0.02,6.8,737.0,0.4,2.59,0.34,2.27,16.17,,,,0.051,,0.01,ASU,P1,KA32,7.91,25.43,28.7,23.4,51163.08,8.5,126.49,33.58,,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,37.24,11.97,13.47,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,25.0,,8.37,28.6,23.6,54.07,12.07,4.15,0.04,7.98,738.0,0.41,5.66,0.34,1.69,15.5,1.35,0.43,,,,0.006999999999999999,ASU,P2,KA32,7.93,25.46,28.8,23.4,52522.14,9.17,137.26,34.58,,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,39.3,12.36,9.42,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,24.75,0.38,7.89,28.3,23.6,46.93,5.56,4.97,0.0,6.93,739.0,0.37,3.13,0.32,3.08,11.76,1.34,4.52,,0.094,,0.018000000000000002,ASU,P3,KA32,7.96,25.52,28.8,23.5,51553.24,8.44,125.97,33.86,,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,38.41,12.05,10.74,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,24.75,0.38,8.27,27.6,23.6,49.9,12.18,4.0,0.0,7.37,740.0,0.39,3.9,0.34,1.71,13.99,1.35,0.74,,0.013999999999999999,,0.018000000000000002,ASU,P4,KA32,8.04,,,,52170.9,7.18,109.42,34.29,,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,34.96,11.58,12.24,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,24.75,,8.91,27.5,23.6,49.13,1.16,0.37,0.02,7.25,741.0,0.4,7.51,0.34,2.27,16.61,1.29,0.45,,0.079,,,ASU,P5,KA32,7.88,25.4,28.7,23.3,50652.91,6.3,93.53,33.2,,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,33.94,11.69,12.6,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,6.83,2014-09-17,,,,,,,25.0,,9.13,27.9,23.7,53.23,6.07,-0.1,-0.52,7.86,742.0,0.44,0.65,0.34,2.24,22.65,1.28,0.98,,0.013000000000000001,,0.006,ASU,P6,KA32,8.24,25.54,28.8,23.5,50478.26,6.01,89.05,33.08,283.66,ASU,2014-09-17,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,39.56,13.37,4.01,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,11.83,2014-09-22,"1x, 0.11",11.83333333,1.0,768.75,0.46666666700000003,358.75,24.0,0.28,8.08,28.8,22.7,45.5,10.12,2.25,0.05,6.72,743.0,0.48,12.67,0.47,12.69,3.77,1.88,1.68,0.0,0.026000000000000002,0.0,0.015,ASU,P1,KA32,7.92,27.8,32.9,22.6,53203.47,9.32,147.01,35.02,,ASU,2014-09-22,31.39,40.48,244.46,2.38,191.69,0.0
SEP102014,40.81,13.6,3.74,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,11.83,2014-09-22,"3x, 0.214",11.83333333,1.0,512.5,0.46333333299999996,237.45833330000002,24.0,0.28,8.58,29.2,22.8,43.03,10.35,1.15,0.09,6.35,744.0,0.48,1.6,0.46,1.65,3.13,2.06,4.56,0.0,0.034,0.0,0.023,ASU,P2,KA32,7.93,27.01,32.9,22.7,53761.15,8.82,137.69,35.45,,ASU,2014-09-22,31.39,40.48,244.46,2.38,191.69,0.0
SEP102014,40.85,14.25,4.81,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,11.83,2014-09-22,"1x, 0.11",11.83333333,1.0,768.75,0.45833333299999995,352.34375,24.0,0.38,8.31,28.7,22.8,38.07,6.21,2.53,0.0,5.62,745.0,0.48,1.59,0.46,2.75,4.85,1.98,2.57,0.0,0.11,0.0,0.018000000000000002,ASU,P3,KA32,7.95,27.11,33.1,22.7,53691.81,8.37,131.53,35.39,,ASU,2014-09-22,31.39,40.48,244.46,2.38,191.69,0.0
SEP102014,39.93,13.48,5.51,SEP102014,KA32,KA32_08272014_CRW,KA32_09102014_SPW,11.83,2014-09-22,"3x, 0.214",11.83333333,1.0,512.5,0.39833333299999996,204.14583330000002,23.75,0.38,8.3,29.3,22.9,42.7,12.78,2.14,0.01,6.3,746.0,0.41,16.51,0.4,15.49,3.52,2.04,3.29,0.0,0.03,0.0,0.017,ASU,P4,KA32,7.97,,,,53677.92,7.28,116.02,35.35,,ASU,2014-09-22,31.39,40.48,244.46,2.38,191.69,0.0
