Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
588,CELL_20140612_R0,6/12/2014 13:54,34.98,10.24,13.93,JUN112014,CELL,KA32,INOCULUM,KA32_06122014_R0,0,inoc,NA,NA,NA,NA,NA,17.69,24,0.08,7.9,36.1,30.5,67.48,1.3,NA,NA,9.23,0.02,16.19,585,0.14,2.96,0.15,1.49,-2.66,0.29,0.34,NA,NA
589,CELL_AP1_20140620_1,6/20/2014 7:30,43.22,8,10.61,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P1,NA,NA,NA,NA,NA,17.69,23.75,0.08,8.1,35.4,31,65.66,0.37,NA,NA,10.04,0.01,14.48,586,0.09,1.32,0.09,1.1,-3.84,0.13,0,NA,NA
590,CELL_AP2_20140620_1,6/20/2014 7:30,40.71,7.79,11.49,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P2,NA,NA,NA,NA,NA,17.69,22.75,0.33,8,36.6,30.8,56.56,0.43,NA,NA,8.8,0,14.23,587,0.06,0.1,0.07,1.83,-6.05,0.33,0.3,NA,NA
591,CELL_AP3_20140620_1,6/20/2014 7:30,39.65,8.64,13.15,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,27.44,NA,NA,NA,3.72,NA,16.33,588,1.29,5.55,1.31,4.25,-2.31,3.52,0.43,NA,NA
592,CELL_AP4_20140620_1,6/20/2014 7:30,38.03,8.03,12.21,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P4,NA,NA,NA,NA,NA,7.73,23.5,NA,8.06,35,20.9,43.85,0.92,NA,NA,5.37,0.02,18.07,589,0.33,7.57,0.36,0.11,-8.65,0.92,0.25,0.021,0.004
593,CELL_AP5_20140620_1,6/20/2014 7:30,39.46,7.42,12.47,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P5,NA,NA,NA,NA,NA,7.73,23.25,NA,8.08,35.4,20.7,43.25,1.02,NA,NA,5.21,0.01,18.38,590,0.33,0.58,0.35,1.38,-5.59,0.91,0.22,0.026,0.002
594,CELL_AP6_20140620_1,6/20/2014 7:30,39.29,7.45,11.21,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P6,NA,NA,NA,NA,NA,7.73,23.5,NA,8.08,35.1,20.6,40.16,0.83,NA,NA,4.73,0.01,18.8,591,0.33,2.68,0.35,0.66,-7.42,0.94,0.12,0.038,0.005
595,CELL_AP1_20140623_1,6/23/2014 7:40,40.21,7.91,12.31,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P1,NA,NA,NA,NA,NA,7.73,24.75,NA,8.05,35.1,20.7,42.06,2.07,NA,NA,5.15,0.01,18.09,592,0.33,3.19,0.34,1.68,-3.95,0.9,0.13,0.036,0.007
596,CELL_AP2_20140623_1,6/23/2014 7:40,39.46,8.04,12.56,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P2,NA,NA,NA,NA,NA,7.73,24.5,NA,8.05,35,20.5,40.94,3.05,NA,NA,5,0.03,18.12,593,0.3,6.13,0.34,2.09,-12.99,0.9,0.34,0.036,0.008
597,CELL_AP3_20140623_1,6/23/2014 7:40,33.41,7.94,12.76,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P3,NA,NA,NA,NA,NA,7.73,23.25,0.25,7.95,35,20.4,45.73,3.18,NA,NA,5.68,0.02,17.82,594,0.33,2.58,0.35,1.1,-5.41,0.8,22.58,NA,0.002
598,CELL_AP4_20140623_1,6/23/2014 7:40,37.65,8.52,7.76,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P4,10.73958333,1,768.75,0.519,398.98125,10.74,21.75,0.58,8.14,34.8,22,45.54,0.28,NA,NA,5.77,0.02,17.49,595,0.48,4.3,0.52,NA,-5.7,1.47,1.03,NA,NA
599,CELL_AP5_20140623_1,6/23/2014 7:40,38.54,8.78,12.77,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P5,10.73958333,1,717.5,0.495,355.1625,10.74,21.5,0.58,8.14,34.6,21.9,45.4,0.46,NA,NA,5.87,0.01,17.12,596,0.44,NA,0.5,NA,-12.5,1.45,0.59,NA,NA
600,CELL_AP6_20140623_1,6/23/2014 7:40,38.87,7.92,10.39,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,10.74,P6,10.73958333,1,717.5,0.502,360.185,10.74,21.75,0.58,8.14,33.8,21.8,44.21,0.17,NA,NA,5.06,0.01,19.35,597,0.46,NA,0.5,NA,-8.19,1.47,2.65,NA,NA
601,CELL_AP1_20140630_1,6/30/2014 7:30,36.63,8.1,11.55,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P1,10.73958333,1,512.5,0.535387533,274.3861108,10.74,23.25,0.5,8.13,34.8,21.8,46.27,0.27,NA,NA,6.14,0,16.69,598,NA,NA,NA,NA,NA,1.43,0.6,NA,NA
602,CELL_AP2_20140630_1,6/30/2014 7:30,36.82,7.45,9.92,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P2,10.73958333,1,512.5,0.48,246,10.74,23.25,0.42,8.17,34.8,21.8,45.04,0.14,NA,NA,6.08,0,16.4,599,0.37,NA,0.48,NA,NA,1.42,0.27,NA,NA
603,CELL_AP3_20140630_1,6/30/2014 7:30,36.52,8.53,10.78,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P3,10.73958333,1,768.75,0.49,376.6875,10.74,22,0.42,8.22,35,21.5,46.37,0.37,NA,NA,5.7,0,18.01,600,0.44,NA,0.49,NA,-11.36,1.43,0.53,NA,NA
604,CELL_AP4_20140630_1,6/30/2014 7:30,31.16,7.57,11.44,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P4,6.993055556,2,768.75,0.444166667,341.453125,17.73,21.5,0.58,7.99,36,22.9,33.86,0.74,NA,NA,4.32,0.09,17.37,601,0.43,2.46,0.44,2.55,-3.96,1.1,0.21,0.129,0.011
605,CELL_AP5_20140630_1,6/30/2014 7:30,39.71,7.4,13.48,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P5,3,4,717.5,0.188833333,135.4879167,17.73,21.25,0.33,7.96,35,22.6,51.99,1.24,NA,NA,6.24,0.01,18.46,602,0.19,2.87,0.19,0.5,1.64,0.47,1.52,0.147,0.028
606,CELL_AP6_20140630_1,6/30/2014 7:30,30.72,7.4,12.68,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,17.73,P6,3,4,717.5,0.182583333,131.0035417,17.73,21.5,0.58,7.94,36.1,22.5,53.95,1.2,NA,NA,6.42,0.01,18.61,603,0.18,1.42,0.18,0.78,0.35,0.47,0.25,0.15,0.028
607,CELL_AP2_20140702_1,7/2/2014 7:30,40.3,8.7,12.11,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,19.73,P2,3,4,512.5,0.291609877,149.4500617,17.73,22.75,0.58,7.99,35.7,22.8,73.64,0.66,NA,NA,7.11,0,22.93,604,0.29,1.75,0.29,0.62,-2.07,0.76,0.4,0.182,0.038
608,CELL_AP3_20140702_1,7/2/2014 7:30,32.15,7.04,12.39,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,19.73,P3,3,4,512.5,0.286820513,146.9955128,17.73,22.75,0.5,8,35.6,22.7,73.08,2.39,NA,NA,7.16,0.01,22.6,605,0.28,2.23,0.29,0.86,-1.44,0.75,0.27,0.181,0.039
609,CELL_AP1_20140707_1,7/7/2014 7:30,36.15,7.68,13.13,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P1,6.993055556,2,768.75,0.411693122,316.4890873,17.73,22,0.42,8,35.9,22.5,32.01,6.21,NA,NA,3.48,0.07,20.37,606,0.41,3.64,0.41,1.81,-1.63,1.06,0.47,0.139,0.013
610,CELL_AP2_20140707_1,7/7/2014 7:30,38.47,7.15,13.11,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P2,2,5,1025,0.137200699,140.630717,19.73,23.5,NA,7.85,35.1,22.7,60.99,3.67,NA,NA,8.44,0.04,16.01,607,0.14,3.69,0.14,2.44,5.19,0.34,1.91,0.166,0.025
611,CELL_AP3_20140707_1,7/7/2014 7:30,37.88,7.03,14.17,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P3,2,5,1025,0.106426011,109.0866615,19.73,23.5,NA,7.86,35.8,22.5,64.33,2.74,NA,NA,8.89,0.04,16.02,608,0.11,2.31,0.11,1.55,0.47,0.31,4.15,0.158,0.024
612,CELL_AP4_20140707_1,7/7/2014 7:30,40.78,10.63,11.99,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P4,7,3,768.75,0.428192982,329.1733553,24.73,21.5,0.67,7.93,35.8,23,33.79,1.91,NA,NA,4.73,0.02,15.83,609,0.43,3.08,0.43,1.38,0.52,1.02,0.39,0.056,0.006
613,CELL_AP5_20140707_1,7/7/2014 7:30,37.77,9.51,12.07,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P5,24.73263889,NA,NA,NA,NA,24.73,21.5,0.4,7.98,35.8,22.8,78.63,1.62,NA,NA,7.09,0.02,24.57,610,0.25,0.8,0.25,1.61,-0.05,0.64,0.83,0.123,0.041
614,CELL_AP6_20140707_1,7/7/2014 7:30,37.74,11.03,12.24,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,24.73,P6,24.73263889,NA,NA,NA,NA,24.73,21.75,0.35,8.01,36,22.8,76.02,2.76,NA,NA,6.15,0.2,27.39,611,0.26,2.47,0.26,2.63,0.65,0.66,0.7,0.21,0.056
615,CELL_AP1_20140714_1,7/14/2014 7:30,NA,NA,NA,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P1,3,7,512.5,0.285490669,146.3139677,24.73,22.75,0.67,8.02,35.1,23.1,87.5,3.91,NA,NA,9.12,0.03,21.24,612,0.28,6.56,0.29,2.01,-1.15,0.7,0.59,0.113,0.03
616,CELL_AP2_20140714_1,7/14/2014 7:30,36.45,10.49,12.36,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P2,3,7,512.5,0.287539683,147.3640873,24.73,22.75,0.67,8.02,35.4,23.1,85.96,4.43,NA,NA,9.57,0.04,19.9,613,0.29,0.46,0.29,1.32,-0.62,0.71,0.43,0.132,0.031
617,CELL_AP3_20140714_1,7/14/2014 7:30,33.09,10.31,12.36,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P3,7,3,768.75,0.423052632,325.2217105,24.73,21.75,0.67,7.99,36.3,23.1,32.67,4.4,NA,NA,4.41,0.06,16.39,614,0.42,0.15,0.42,1.6,-0.31,1.01,0.63,0.336,0.03
618,CELL_AP4_20140714_1,7/14/2014 7:30,33.6,10.37,13.35,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P4,7,4,768.75,0.223576923,171.8747596,31.73,21.5,0.5,7.44,35.5,24.4,41.81,2.79,NA,NA,5.47,0.07,16.93,615,0.23,4.15,0.22,3.07,3.61,0.42,0.72,NA,NA
619,CELL_AP5_20140714_1,7/14/2014 7:30,36.33,10.88,14.09,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P5,5,NA,NA,NA,NA,31.73,21,0.69,7.76,35.2,24.4,75.18,3.66,NA,NA,8.1,0.02,20.56,616,0.23,5.58,0.22,1.8,7.49,0.54,0.43,0.075,0.026
620,CELL_AP6_20140714_1,7/14/2014 7:30,32.55,6.11,12.34,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,31.73,P6,5,NA,NA,NA,NA,31.73,21.75,0.5,7.74,35.1,24.5,78.54,3.21,NA,NA,8.24,0.02,21.11,617,0.23,6.75,0.22,4.68,7.24,0.51,0.82,0.056,0.024
621,CELL_AP1_20140716_1,7/16/2014 7:30,NA,NA,NA,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,33.73,P1,5,9,512.5,0.245626857,125.8837641,31.73,22.5,0.5,7.83,34.1,24.6,85.68,2.94,NA,NA,7.86,0.03,24.15,618,0.25,5.46,0.25,4.54,2.18,0.59,0.52,0.112,0.037
622,CELL_AP6_20140716_1,7/16/2014 7:30,NA,NA,NA,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,33.73,P6,5,9,512.5,0.260709745,133.6137441,31.73,22.75,0.44,7.9,35.5,24.5,96.74,3.79,NA,NA,8.96,0.01,23.9,619,0.28,1.85,0.26,0.44,6.7,0.58,0.34,0.03,0.028
623,CELL_AP2_20140717_1,7/17/2014 7:30,30.99,10.88,12.57,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,34.73,P2,7,4,768.75,0.204329066,157.0779694,31.73,22,0.38,7.62,34.4,24.6,42.42,5.31,NA,NA,6.69,0.04,14.04,620,0.22,4.47,0.2,2.34,6.76,0.43,1.24,NA,NA
624,CELL_AP3_20140717_1,7/17/2014 7:30,35.69,10.27,12.72,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,34.73,P3,2,5,1025,0.094666667,97.03333333,33.73,23.75,0.25,7.74,34.5,25.1,31.27,2.88,NA,NA,4.01,0.01,17.28,621,0.1,2.93,0.09,3.89,9.16,0.17,1.45,NA,NA
625,CELL_AP4_20140717_1,7/17/2014 7:30,36.42,7.93,12.99,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,34.73,P4,2,5,1025,0.073266667,75.09833333,33.73,23.5,0.5,7.76,35.1,24.9,31.27,1.86,NA,NA,4.11,0.03,16.86,622,0.08,4.37,0.07,2.63,13.31,0.08,5.75,NA,NA
626,CELL_AP5_20140717_1,7/17/2014 7:30,34.6,7.96,13.42,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,34.73,P5,NA,NA,NA,NA,NA,34.73,23.5,NA,8.94,35.4,22,NA,NA,NA,NA,NA,NA,NA,623,NA,NA,NA,NA,NA,0.25,0.61,NA,NA
627,CELL_AP1_20141008_1,10/8/2014 7:40,32.36,10.92,13.3,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,26.69,P1,NA,NA,NA,NA,NA,34.73,23.5,NA,8.71,35.2,22.2,NA,NA,NA,NA,NA,NA,NA,624,NA,NA,NA,NA,NA,0.19,0.54,NA,NA
628,CELL_AP2_20141008_1,10/8/2014 7:40,39.86,13.11,11.91,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,26.69,P2,NA,NA,NA,NA,NA,34.73,23.5,1,8.64,33.3,22.3,NA,NA,NA,NA,NA,NA,NA,625,NA,NA,NA,NA,NA,0.22,0.27,NA,NA
629,CELL_AP3_20141008_1,10/8/2014 7:40,37.35,13.47,13.69,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,26.69,P3,NA,NA,NA,NA,NA,34.73,23.5,0.5,8.8,34.1,22.1,NA,NA,NA,NA,NA,NA,NA,626,NA,NA,NA,NA,NA,0.32,0.18,NA,NA
630,CELL_AP4_20141008_1,10/8/2014 7:40,32.7,14.86,13.9,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,26.69,P4,1.916666667,7,512.5,0.230697674,118.2325581,26.69,23.5,NA,7.9,33.7,23.1,50.96,1.45,NA,NA,5.87,0.02,19.23,627,0.26,11.2,0.23,3.37,11.43,0.42,0.6,0.158,0.032
631,CELL_AP5_20141008_1,10/8/2014 7:40,36.42,13.22,12.76,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,26.69,P5,1.916666667,7,512.5,0.212432432,108.8716216,26.69,23.5,NA,7.8,34.1,23.2,52.01,0.36,NA,NA,5.77,0.02,19.95,628,0.22,2.56,0.21,1.5,4.94,0.47,0.65,0.169,0.035
632,CELL_AP6_20141008_1,10/8/2014 7:40,31.73,16.67,14.23,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,26.69,P6,1.916666667,7,512.5,0.170933333,87.60333333,26.69,23,0.25,7.9,34,23.3,51.82,0.61,NA,NA,5.76,0.01,19.92,629,0.18,4.72,0.17,2.6,4.4,0.36,0.84,0.243,0.052
633,CELL_AP1_20141015_1,10/15/2014 7:40,35.92,NA,14.11,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,33.69,P1,26.69444444,1,768.75,0.223873874,172.1030405,26.69,24.75,NA,7.9,35.8,23.2,67.25,6.45,NA,NA,5.36,0.01,27.78,630,0.24,3.2,0.22,1.15,8.24,0.46,0.76,0.208,0.011
634,CELL_AP2_20141015_1,10/15/2014 7:40,35.84,NA,14.54,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,33.69,P2,26.69444444,1,768.75,0.244747475,188.1496212,26.69,24.25,0.5,7.9,36.6,23.2,66.85,2.85,NA,NA,6.41,0.01,23.08,631,0.24,0.97,0.24,6.36,0.05,0.51,0.3,0.177,NA
635,CELL_AP4_20141015_1,10/15/2014 7:40,37.11,13.09,12.11,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,33.69,P4,26.69444444,1,768.75,0.290761905,223.5232143,26.69,24.75,0.25,7.9,37.9,23.2,68.74,0.93,NA,NA,6.12,0,24.88,632,0.32,4.99,0.29,1.54,8.48,0.5,0.86,0.085,0.001
636,CELL_AP5_20141015_1,10/15/2014 7:40,34.33,9,11.57,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,33.69,P5,2,10,512.5,0.132910053,68.11640212,33.69,23.5,1.5,7.6,35.8,23.5,38.1,0.74,NA,NA,5.26,0.04,16.04,633,0.14,1.21,0.13,2.44,7.92,0.29,1.05,0.021,0.02
637,CELL_AP6_20141015_1,10/15/2014 7:40,41.77,NA,11.55,SEP102014,CELL,KA32,KA32_091114_AP1or2or3,KA32_100314_AP,33.69,P6,2,10,512.5,0.170069444,87.16059028,33.69,24.25,0.75,7.64,36.8,23.5,36.07,0.98,NA,NA,4.75,0.06,16.83,634,0.18,1.05,0.17,0.6,5.11,0.38,1.06,NA,0.014
681,CP_PooledPanels_061314,6/13/2014 14:45,32.53,17.32,12.7,JUN112014,CP,KA32,INOCULUM,KA32_06132014,0,inoc,7,2,768.75,0.285222222,219.2645833,33.69,22.75,2,7.48,35.2,23.5,32.24,0.7,NA,NA,3.29,0.01,21.72,635,0.3,2.7,0.29,2.01,5.96,0.56,0.65,0.061,0.011
682,CP_Pond1_062514,6/25/2014 7:30,45.06,11.42,10.01,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P1,7,2,1025,0.233333333,239.1666667,33.69,24.5,0.25,7.55,35.3,23.5,33.22,0.46,NA,NA,3.9,0,18.86,636,0.25,2.43,0.23,2.38,7.35,0.46,1.33,NA,NA
683,CP_Pond2_062514,6/25/2014 7:30,44.73,9.89,10.5,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P2,7,2,1025,0.134390244,137.75,33.69,23.5,1.5,7.47,35.9,23.5,37.47,0.94,NA,NA,4.61,0.02,17.99,637,0.16,14.16,0.13,12.96,14.79,0.17,7.6,NA,NA
684,CP_Pond3_062514,6/25/2014 7:30,44.34,9.17,10.01,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P3,3,3,512.5,0.260577778,133.5461111,12.64,22,NA,8.1,1.7,28.8,92.03,1.27,NA,NA,0.19,0.44,1054,638,0.27,1.62,0.26,1.3,4.13,0.4,1.05,NA,NA
685,CP_Pond4_062514,6/25/2014 7:30,44.48,8.74,10.12,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P4,3,3,512.5,0.245449735,125.7929894,12.64,22,0.5,8.1,1.8,28.9,91.98,0.46,NA,NA,0.17,0.5,1222.02,639,0.26,1.59,0.25,1.55,4.54,0.35,1.15,0.215,0.019
686,CP_Pond5_062514,6/25/2014 7:30,46.54,8.48,9.8,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P5,NA,NA,NA,NA,NA,12.64,22,0.5,8.1,2.1,29.2,68.88,0.61,NA,NA,0.09,0.87,1634.14,640,0.21,3.62,0.21,3.79,2.35,0.4,0.38,NA,0.004
687,CP_Pond6_062514,6/25/2014 7:30,46.87,10.69,9.82,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,11.7,P6,NA,NA,NA,NA,NA,12.64,22.75,0.58,8.2,1.6,29.8,69.72,0.6,NA,NA,5.5,0.09,28.05,641,0.19,0.67,0.18,1.09,6.55,0.34,0.46,NA,NA
688,CP_Pond1_070214,7/2/2014 7:34,44.89,12.09,9.32,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P1,3,3,512.5,0.25186308,129.0798285,12.64,23.75,0.25,8.2,1.5,30.3,96.6,0.87,NA,NA,5.2,0.05,41.13,642,0.27,0.4,0.25,0.45,7.92,0.37,1.92,NA,NA
689,CP_Pond2_070214,7/2/2014 7:34,45.74,12.1,9.18,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P2,NA,NA,NA,NA,NA,12.64,21.5,0.67,8.1,1.6,29.3,66.5,0.36,NA,NA,4.83,0.03,30.49,643,0.21,0.43,0.21,5.01,0.95,0.42,0.24,NA,NA
690,CP_Pond3_070214,7/2/2014 7:34,39.07,11.56,10.83,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P3,2,7,512.5,0.249565217,127.9021739,21.64,23.25,NA,7.9,4.4,22.8,120.21,5.11,NA,NA,16.2,0.04,16.43,644,0.24,10.36,0.25,18.81,-3.75,0.34,2.19,0.14,0.026
691,CP_Pond4_070214,7/2/2014 7:34,41.22,12.24,10,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P4,2,7,512.5,0.217886818,111.6669945,21.64,23.25,NA,7.8,4.6,22.9,133.28,6.6,NA,NA,17.69,0.05,16.68,645,0.22,2.7,0.22,4.31,2.57,0.27,2.47,0.018,0.014
692,CP_Pond5_070214,7/2/2014 7:34,41.72,12.94,10.14,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P5,7,3,768.75,0.339275362,260.8179348,21.64,23.75,NA,7.8,16.5,22.9,75.23,6.5,NA,NA,6.24,0.06,26.69,646,0.33,1.37,0.34,1.54,-1.47,0.57,0.93,0.029,0.002
693,CP_Pond6_070214,7/2/2014 7:34,43.3,12.69,10.12,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,18.7,P6,7,3,768.75,0.334777778,257.3604167,21.64,23.25,1.25,7.9,8.1,22.6,65.89,6.49,NA,NA,9.06,0.05,16.1,647,0.33,4.51,0.33,5.15,-2.23,0.46,4.1,NA,NA
694,CP_Pond1_070914,7/9/2014 7:30,NA,12.49,9.56,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P1,2,7,512.5,0.323076923,165.5769231,21.64,23.25,1.25,8.1,2.5,22.6,110.69,4.59,NA,NA,14.3,0.03,17.14,648,0.33,22.39,0.32,17.5,2.63,0.52,0.29,0.092,0.022
695,CP_Pond2_070914,7/9/2014 7:30,43.77,12.99,9.31,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P2,7,3,768.75,0.352051282,270.6394231,21.64,23.25,1.25,7.9,8.2,22.8,58.05,3.9,NA,NA,8.62,0.04,14.91,649,0.36,1.38,0.35,1.91,0.94,0.5,0.88,0.233,0.028
696,CP_Pond3_070914,7/9/2014 7:30,41.32,12.1,10,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P3,3,9,1025,0.133641871,136.9829178,26.64,24,NA,8.1,1.9,22.2,41.63,3.7,NA,NA,5.5,0.03,16.77,650,0.14,4.16,0.13,2.62,3.08,0.11,5.2,NA,NA
697,CP_Pond4_070914,7/9/2014 7:30,42.1,12.33,10.18,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P4,3,9,1025,0.135125468,138.5036042,26.64,24,NA,7.9,2,22.2,58.99,3.01,NA,NA,8,0.01,16.33,651,0.15,0.16,0.14,4.97,8.28,0.11,8.72,NA,NA
698,CP_Pond5_070914,7/9/2014 7:30,40.5,12.93,9.49,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P5,5,4,1025,0.2011,206.1275,26.64,24,NA,7.9,5.2,22,65.89,3.22,NA,NA,9.32,0,15.65,652,0.21,3.08,0.2,2.82,4.25,0.21,4.57,NA,NA
699,CP_Pond6_070914,7/9/2014 7:30,41.56,12.48,9.84,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,25.7,P6,5,4,1025,0.273556411,280.3953216,26.64,24,0.17,8,3,22.3,59.17,3.22,NA,NA,8.74,0.01,14.99,653,0.29,14.41,0.27,13.7,5.52,0.22,3.4,NA,NA
700,CP_Pond1_071614,7/16/2014 7:40,41.03,12.11,10.53,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,32.7,P1,3,9,1025,0.170685911,174.9530584,26.64,24,0.08,8.1,1.6,22.4,49.75,3.1,NA,NA,7.25,0,15.19,654,0.18,2.32,0.17,2.41,5.36,0.19,2.62,NA,NA
701,CP_Pond2_071614,7/16/2014 7:40,42.46,12.04,9.96,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,32.7,P2,5,4,1025,0.243966877,250.066049,26.64,24,NA,8,3.9,22.2,71.31,3.17,NA,NA,10.91,0.01,14.47,655,0.25,1.6,0.24,1.54,4.28,0.23,6.73,NA,NA
702,CP_Pond3_071614,7/16/2014 7:40,40.3,12.04,9.54,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,32.7,P3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,316.42,1.92,NA,NA,41.26,0.01,16.98,656,0.82,9.8,0.92,1.51,-13.73,2.68,2.19,NA,NA
703,CP_Pond4_071614,7/16/2014 7:40,41.8,11.76,9.75,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,32.7,P4,NA,NA,NA,NA,NA,7.73,24.25,0.25,8,1.4,22.6,62.25,1.58,NA,NA,7.61,0.02,18.12,663,0.28,1.73,0.28,0.79,0.98,0.69,0.61,0.014,NA
704,CP_Pond5_071614,7/16/2014 7:40,40.58,12.69,9.33,JUN112014,CP,KA32,KA32_06132014,KA32_06132014_Pond,32.7,P5,NA,NA,NA,NA,NA,7.73,24.25,0.25,8,1.7,22.6,60.57,0.53,NA,NA,7.65,0.02,17.54,664,0.31,1.09,0.31,0.19,1.63,0.76,0.26,0.033,NA
