Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
506,FA Pond 2 4/21,4/21/2014 8:00,39.92,11.43,8.16,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,13.75,P2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,504,1.52,2.65,1.36,0.46,10.9,4.27,0.71,NA,NA
507,FA Pond 3 4/21,4/21/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,13.75,P3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,504,1.52,2.65,1.36,0.46,10.9,4.27,0.71,NA,NA
508,FA Pond 4 4/21,4/21/2014 8:00,41.64,9.77,9.47,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,13.75,P4,13.75,1,631.4,0.441111111,278.5175556,13.75,29,0.56,7.94,29.3,16.6,72,NA,NA,NA,11.9,NA,13.4,505,0.49,0.39,0.44,0.44,10.79,1.6,0.29,NA,NA
509,FA Pond 5 4/21,4/21/2014 8:00,40.84,11.04,9.16,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,13.75,P5,13.75,1,897.9,0.465555556,418.0223333,13.75,28.7,0.56,7.96,31.7,16.7,71,NA,NA,NA,12.75,0.03,12.33,506,0.51,1.13,0.47,1.8,8.72,1.63,0.57,0.077,NA
510,FA Pond 6 4/21,4/21/2014 8:00,41.86,10.91,9.71,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,13.75,P6,13.75,1,610.9,0.416666667,254.5416667,13.75,28.4,0.77,7.93,31.9,16.6,70,NA,NA,NA,13,NA,11.92,507,0.46,0.72,0.42,1.39,9.42,1.43,0.43,0.6,NA
511,FA Pond 1 4/28,4/28/2014 8:00,39.85,11.4,13.18,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P1,13.75,1,865.1,0.458888889,396.9847778,13.75,28.4,0.71,7.9,28.7,16.8,65,NA,NA,NA,NA,NA,NA,508,0.51,1.13,0.46,1.11,10.02,1.57,0.39,1,NA
512,FA Pond 2 4/28,4/28/2014 8:00,38.52,12.27,12.55,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P2,13.75,1,635.5,0.463333333,294.4483333,13.75,29,0.51,7.86,31.5,16.6,70,NA,NA,NA,NA,NA,NA,509,0.52,1.62,0.46,0.72,10.5,1.63,0.37,NA,NA
513,FA Pond 3 4/28,4/28/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P3,13.75,1,877.4,0.461111111,404.5788889,13.75,28.9,0.41,7.85,31.5,16.7,62,NA,NA,NA,NA,NA,NA,510,0.51,1.12,0.46,1.5,10.18,1.6,0.5,0.7,NA
514,FA Pond 4 4/28,4/28/2014 8:00,39.09,12.27,13.26,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P4,3.010416667,4,225.5,0.436666667,98.46833333,20.75,24.2,NA,7.85,35.6,20.1,84,NA,NA,NA,11.6,NA,16.03,511,0.47,0.7,0.44,0.76,7.75,1.33,0.17,NA,0.008
515,FA Pond 5 4/28,4/28/2014 8:00,34.39,9.58,13.4,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P5,7,2,729.8,0.474444444,346.2495556,20.75,24.2,NA,7.89,36.7,20.2,81,NA,NA,NA,6.85,NA,26.18,512,0.51,2.34,0.47,1.46,7.56,1.53,0.55,NA,0.035
516,FA Pond 6 4/28,4/28/2014 8:00,39.54,11.74,12.29,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,20.75,P6,3.010416667,4,225.5,0.404444444,91.20222222,20.75,24.2,NA,7.84,36.5,20.1,51.5,113.96,NA,NA,11.65,NA,9.79,513,0.44,1.91,0.4,0.95,7.84,1.35,0.3,0.081,0.033
517,FA Pond 1 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,29.75,P1,7,2,738,0.491111111,362.44,20.75,24.3,NA,7.95,36.2,20.3,85,NA,NA,NA,6.45,NA,29.18,514,0.58,10.51,0.49,2.07,14.17,1.5,0.15,NA,0.03
518,FA Pond 2 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,29.75,P2,3.010416667,4,213.2,0.382222222,81.48977778,20.75,24.2,NA,7.9,36,20.2,98,NA,NA,NA,16.5,NA,13.15,515,0.45,0.75,0.38,1.33,14.43,1.03,1.19,NA,NA
519,FA Pond 3 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_FAMinipond_5,KA32_05052014_FAMiniponds,29.75,P3,7,2,742.1,0.464444444,344.6642222,20.75,24.2,NA,7.77,37.2,20.2,81,NA,NA,NA,8.4,0.04,21.35,516,0.51,1.65,0.46,1.1,8.72,1.49,0.56,NA,0.031
520,FA Pond 4 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,29.75,P4,2.010416667,8,217.3,0.36,78.228,29.75,24,0.91,7.91,35.8,22.9,30,NA,NA,NA,11.8,NA,5.63,517,0.4,0.84,0.36,0.93,9.24,1.02,0,0.167,NA
521,FA Pond 5 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,29.75,P5,NA,NA,NA,NA,NA,29.75,24.2,0.91,7.86,37.1,22.9,90,4.71,NA,NA,15,NA,13.29,518,0.35,1.46,0.31,1.65,11.47,0.84,0.55,NA,0.01
522,FA Pond 6 5/7,5/7/2014 8:00,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,29.75,P6,29.75,1,250.1,0.421666667,105.4588333,29.75,24.8,NA,7.87,33.9,22.9,21,NA,NA,NA,9,NA,5.17,519,0.47,2.79,0.42,0.68,11.19,1.24,0.86,0.329,NA
523,FA Pond 1 5/12,5/12/2014 8:00,38.22,11.67,13.1,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,34.75,P1,NA,NA,NA,NA,NA,29.75,24.1,0.91,7.93,37.6,22.8,86,NA,NA,NA,15,NA,12.7,520,0.38,1.84,0.32,0.59,14.1,0.81,0.76,NA,0.005
524,FA Pond 2 5/12,5/12/2014 8:00,38.71,13.43,11.45,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,34.75,P2,2.010416667,8,254.2,0.363333333,92.35933333,29.75,24.7,NA,7.83,36.3,22.9,42,NA,NA,NA,11.4,NA,8.16,521,0.41,0.47,0.36,1.83,11.85,1.02,0.39,0.082,NA
525,FA Pond 3 5/12,5/12/2014 8:00,38.11,11.76,12.57,APR032014,FA,KA32,KA32_04072014_FAMinipond_5,KA32_05052014_FAMiniponds,34.75,P3,NA,NA,NA,NA,NA,29.75,24,1.21,7.85,36.8,22.7,91,NA,NA,NA,14.5,NA,13.9,522,0.37,2.93,0.31,1.63,14.57,0.87,0.27,NA,NA
526,FA Pond 4 5/12,5/12/2014 8:00,39.4,11.9,12.62,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,34.75,P4,3.010416667,10,135.3,0.468333333,63.3655,34.75,22,0.87,8.02,37.7,23.3,71,NA,NA,NA,NA,NA,NA,523,0.55,7.59,0.47,1.63,14.3,1.18,0.78,0.189,NA
527,FA Pond 5 5/12,5/12/2014 8:00,37.6,11.89,11.28,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,34.75,P5,7.010416667,4,639.6,0.671666667,429.598,34.75,22,0.75,7.96,36.4,23.6,61,4.64,NA,NA,NA,NA,NA,524,0.56,5.25,0.67,44.93,NA,1.45,0.28,0.025,NA
528,FA Pond 6 5/12,5/12/2014 8:00,39.15,11.23,10.58,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,34.75,P6,3.010416667,3,180.4,0.488333333,88.09533333,34.75,22.5,0.72,8.03,35.1,23.5,65,0,NA,NA,NA,NA,NA,525,0.55,0.53,0.49,2.13,10.68,1.49,0.56,0.259,NA
529,FA Pond 1 5/19,5/19/2014 7:44,26.98,9.95,10.83,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,41.74,P1,7.010416667,4,639.6,0.473333333,302.744,34.75,22,0.83,7.96,34.5,23.5,43.4,11.4,NA,NA,NA,NA,NA,526,0.68,38.52,0.47,1.61,24.28,1.34,0.17,0.417,NA
530,FA Pond 2 5/19,5/19/2014 7:44,38.73,11.5,9.43,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,41.74,P2,3.010416667,10,135.3,0.443333333,59.983,34.75,22,0.91,7.99,36.8,23.5,64,4.42,NA,NA,NA,NA,NA,527,0.51,0.57,0.44,2.84,12.78,1.44,0.28,0.32,NA
531,FA Pond 3 5/19,5/19/2014 7:44,37.57,11.44,9.87,APR032014,FA,KA32,KA32_04072014_FAMinipond_5,KA32_05052014_FAMiniponds,41.74,P3,7.010416667,4,660.1,0.538333333,355.3538333,34.75,22.5,0.72,7.98,36.3,23.4,64,4.42,NA,NA,NA,NA,NA,528,0.59,2.6,0.54,2.34,8.22,1.52,0.15,0.161,NA
532,FA Pond 4 5/19,5/19/2014 7:44,37.44,10.96,8.17,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,41.74,P4,3,13,258.3,0.451111111,116.522,41.74,25,0.37,NA,NA,NA,72,NA,NA,NA,9.45,NA,16.87,529,0.5,36.39,0.45,38.82,10.25,1.01,1.73,NA,0.01
533,FA Pond 5 5/19,5/19/2014 7:44,38.84,12.09,9.09,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,41.74,P5,6.989583333,5,766.7,0.483333333,370.5716667,41.74,25,NA,NA,NA,NA,85,NA,NA,NA,10.3,NA,18.27,530,0.55,0.52,0.48,0.6,12.65,1.44,0.42,NA,NA
534,FA Pond 6 5/19,5/19/2014 7:44,36.56,11.42,9.64,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,41.74,P6,3,6,258.3,0.397777778,102.746,41.74,25,0.63,NA,NA,NA,64,NA,NA,NA,7.4,NA,19.15,531,0.45,1.3,0.4,1.59,11.5,1.2,0.51,0.017,0.016
535,FA Pond 4:30 6 5/20,5/20/2014 16:30,NA,NA,NA,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,43.1,P6,6.989583333,5,766.7,0.406666667,311.7913333,41.74,25,NA,NA,NA,NA,64,NA,NA,NA,5.35,NA,26.49,532,0.48,1.21,0.41,1.88,14.96,1.15,0.6,NA,NA
536,FA Pond 1 5/26,5/26/2014 8:00,38.64,10.72,9.48,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,48.75,P1,3,13,258.3,0.423333333,109.347,41.74,25,0.43,NA,NA,NA,63,NA,NA,NA,8.35,NA,16.71,533,0.49,1.55,0.42,2.46,13.91,1.22,0.33,0.115,0.02
537,FA Pond 2 5/26,5/26/2014 8:00,42.6,14.09,10.07,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,48.75,P2,6.989583333,5,766.7,0.451666667,346.2928333,41.74,25,NA,NA,NA,NA,63,NA,NA,NA,5.6,NA,24.91,534,0.52,2.4,0.45,1.28,13.68,1.4,0.72,NA,NA
538,FA Pond 3 5/26,5/26/2014 8:00,38.66,11.39,12.08,APR032014,FA,KA32,KA32_04072014_FAMinipond_5,KA32_05052014_FAMiniponds,48.75,P3,NA,NA,NA,NA,NA,43.1,25,NA,7.91,37,31.2,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,FA Pond 4 5/26,5/26/2014 8:00,39.75,11.65,10.78,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,48.75,P4,3.006944444,16,1025,0.30644465,314.1057663,48.75,23.5,0.49,7.88,35,24.6,44.75,8.06,NA,NA,5.45,0,18.18,536,0.35,1.56,0.31,1.85,12.63,0.38,2.2,0.265,NA
540,FA Pond 5 5/26,5/26/2014 8:00,38.36,9.82,10.38,APR032014,FA,KA32,KA32_04072014_Pooled,KA32_04072014_FAMiniponds,48.75,P5,7.010416667,6,1025,0.441666667,452.7083333,48.75,22.5,0.75,7.85,38.2,24.8,26.3,114.54,NA,NA,5.53,0.1,10.54,537,0.5,2.09,0.44,2.36,11.36,1.1,0.21,0.415,0.037
550,CELL_AP1_20141001_1,10/1/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,19.69,P1,3.006944444,9,1025,0.326666667,334.8333333,48.75,23,0.64,7.94,33.5,24.8,58,7.31,NA,NA,9.55,0.02,13.45,538,0.37,0.52,0.33,1.02,11.18,0.87,0.53,0.062,NA
552,CELL_AP2_20141001_1,10/1/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,19.69,P2,7.010416667,6,1025,0.386666667,396.3333333,48.75,22.5,0.75,7.97,33.7,24.9,14.67,114.04,NA,NA,3.83,0.04,8.48,539,0.43,1.35,0.39,0.86,9.37,0.9,2.21,0.676,0.068
553,CELL_AP3_20141001_1,10/1/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,19.69,P3,3.006944444,16,1025,0.307222222,314.9027778,48.75,23,0.64,7.8,32.7,24.8,57.5,6.15,NA,NA,8.82,0.02,14.43,540,0.36,3.26,0.31,0.83,14.34,0.78,0.78,0.044,NA
554,CELL_AP4_20141001_1,10/1/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,19.69,P4,2,4,512.5,0.1518,77.7975,19.69,23.25,0.6,8,35.6,24.4,77.56,1.13,NA,NA,9.42,0.01,18.22,550,0.17,21.12,0.15,1.9,10.5,0.32,1.86,0.101,0.047
556,CELL_AP6_20141001_1,10/1/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,19.69,P6,2,4,512.5,0.1548,79.335,19.69,23.25,NA,8.1,35.5,24.3,79.52,1.1,NA,NA,9.58,0.01,18.38,552,0.18,32.55,0.15,3.55,10.7,0.31,0.68,0.073,0.042
558,CELL_AP1_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P1,7,2,1025,0.1495,153.2375,19.69,24.75,NA,NA,NA,NA,52.64,2.44,NA,NA,7.38,0.01,15.8,554,0.14,1.28,0.15,0.6,-3.77,0.2,0.76,NA,NA
559,CELL_AP2_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P2,7,2,1025,0.12325,126.33125,19.69,23.5,NA,NA,NA,NA,46.06,1.39,NA,NA,7.48,0.01,13.63,556,0.12,2.99,0.12,1.58,-5.28,0.21,0.27,0.21,0.026
560,CELL_AP3_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,34.53,6.96,NA,NA,3.09,0.04,24.72,557,1.01,6.7,1.05,6.48,-4.78,0.2,4.6,NA,NA
561,CELL_AP4_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P4,NA,NA,NA,NA,NA,0.04,25,NA,7.54,34.2,30.6,78.4,6.66,NA,NA,12.8,0.03,13.56,558,0.04,0.44,0.04,1.09,-2.31,0.11,1.36,NA,NA
562,CELL_AP5_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P5,NA,NA,NA,NA,NA,0.04,25,NA,7.45,35.6,30.7,77.56,6.77,NA,NA,13.08,0.02,13.13,559,0.04,1.72,0.04,12.59,-6.31,0.11,5.82,NA,NA
563,CELL_AP6_20140911_1,9/11/2014 15:59,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,0.04,P6,NA,NA,NA,NA,NA,0.04,25,NA,7.59,35,30.8,74.48,4.73,NA,NA,12.9,0.02,12.79,560,0.04,5.97,0.04,5.03,2.18,0.11,1.75,NA,NA
564,CELL_AP1_20140918_1,9/18/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P1,NA,NA,NA,NA,NA,0.04,25,NA,7.58,36.1,32.3,72.52,3.19,NA,NA,12.74,0.05,12.6,561,0.04,8.49,0.04,5.35,4.27,0.11,1.06,NA,NA
565,CELL_AP2_20140918_1,9/18/2014 7:40,34.02,NA,5.72,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P2,NA,NA,NA,NA,NA,0.04,26,NA,7.55,34.6,32.1,70.28,1.5,NA,NA,12.62,0.07,12.33,562,0.04,9.14,0.04,4.77,0.14,0.11,1.36,NA,NA
566,CELL_AP3_20140918_1,9/18/2014 7:40,35.26,NA,7.28,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P3,NA,NA,NA,NA,NA,0.04,25,NA,7.59,35.6,31.7,69.72,0.6,NA,NA,12.58,0.07,12.27,563,0.04,4.42,0.04,1.88,5.97,0.11,1.57,NA,NA
567,CELL_AP4_20140918_1,9/18/2014 7:40,34.65,NA,7.23,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P4,NA,NA,NA,NA,NA,6.69,24.5,NA,7.9,36.1,29.8,NA,NA,NA,NA,NA,NA,NA,564,NA,NA,NA,NA,NA,0.7,1.73,NA,NA
568,CELL_AP5_20140918_1,9/18/2014 7:40,26.46,NA,6.58,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P5,NA,NA,NA,NA,NA,6.69,24.75,NA,8,35.9,29.9,NA,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,NA,NA,0.65,0.3,NA,NA
569,CELL_AP6_20140918_1,9/18/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,6.69,P6,NA,NA,NA,NA,NA,6.69,24.75,NA,7.9,35.7,29.6,NA,NA,NA,NA,NA,NA,NA,566,NA,NA,NA,NA,NA,0.66,0.51,NA,NA
570,CELL_AP1_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P1,NA,NA,NA,NA,NA,6.69,25.75,NA,8,36.2,30.5,NA,NA,NA,NA,NA,NA,NA,567,NA,NA,NA,NA,NA,0.63,0,NA,NA
571,CELL_AP2_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P2,NA,NA,NA,NA,NA,6.69,25.75,NA,7.9,36.2,30.4,NA,NA,NA,NA,NA,NA,NA,568,NA,NA,NA,NA,NA,0.65,0,NA,NA
572,CELL_AP3_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P3,NA,NA,NA,NA,NA,6.69,24.75,NA,7.9,37,30,NA,NA,NA,NA,NA,NA,NA,569,NA,NA,NA,NA,NA,0.63,0.31,NA,NA
573,CELL_AP4_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P4,NA,NA,NA,NA,NA,7.69,23.75,0.75,7.9,36.2,23.7,58.33,2,NA,NA,7.61,0.01,16.98,570,0.32,1.02,0.33,0.96,-2.14,0.8,1.05,0.101,0.01
574,CELL_AP5_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P5,NA,NA,NA,NA,NA,7.69,23.75,1,8,36.2,23.5,59.08,2.46,NA,NA,7.65,0.01,17.11,571,0.3,6.53,0.31,2.45,-3.65,0.77,1.15,0.11,0.009
575,CELL_AP6_20140919_1,9/19/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,7.69,P6,NA,NA,NA,NA,NA,7.69,23.75,1,7.9,36.1,23.4,57.4,2.53,NA,NA,8.02,0,15.85,572,0.31,3.54,0.31,1.27,-0.67,0.77,0.5,0.13,0.011
576,CELL_AP1_20140924_1,9/24/2014 7:40,37.16,11.93,6.99,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P1,NA,NA,NA,NA,NA,7.69,25,0.75,7.8,36.6,23.9,57.21,2.83,NA,NA,7.83,0.01,16.18,573,0.3,1.79,0.3,0.72,-2.52,0.74,0,0.128,0.011
577,CELL_AP2_20140924_1,9/24/2014 7:40,32.79,11.87,7.76,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P2,NA,NA,NA,NA,NA,7.69,24.75,1,7.9,36.5,23.8,58.71,3.07,NA,NA,8.35,0,15.57,574,0.32,5.03,0.31,2.12,2.74,0.75,0.26,0.136,0.013
578,CELL_AP3_20140924_1,9/24/2014 7:40,37.58,6.93,6.53,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P3,NA,NA,NA,NA,NA,7.69,24,0.75,7.9,37.6,23.7,58.8,3.72,NA,NA,8.31,0.01,15.67,575,0.29,13.43,0.31,1.08,-5.84,0.74,0.26,0.115,0.022
579,CELL_AP4_20140924_1,9/24/2014 7:40,36.81,11.75,6.79,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P4,12.69444444,1,512.5,0.453125,232.2265625,12.69,23.25,0.25,8.4,35.7,23,47.79,0.68,NA,NA,NA,NA,NA,576,0.44,1.46,0.45,1.13,-4.02,1.09,1.15,0.075,NA
580,CELL_AP5_20140924_1,9/24/2014 7:40,39.04,11.27,6.98,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P5,12.69444444,1,512.5,0.489047619,250.6369048,12.69,23.5,NA,8.1,35.6,22.9,47.23,0.34,NA,NA,NA,NA,NA,577,0.46,0.77,0.49,1.19,-5.33,1.27,0.15,0.044,NA
581,CELL_AP6_20140924_1,9/24/2014 7:40,36.95,12.34,7.57,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,12.69,P6,12.69444444,1,512.5,0.309242424,158.4867424,12.69,23.5,0.25,7.7,35.6,22.8,46.29,0.7,NA,NA,NA,NA,NA,578,0.3,0.54,0.31,1.12,-4.09,0.73,2.11,NA,NA
582,CELL_AP1_20140929_1,9/29/2014 7:40,20.37,NA,9,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P1,12.69444444,1,768.75,0.436666667,335.6875,12.69,24.75,NA,7.9,36.1,24.2,44.33,0.36,NA,NA,NA,NA,NA,579,0.43,1.25,0.44,0.92,-2.36,1.12,0.17,0.201,NA
583,CELL_AP2_20140929_1,9/29/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P2,12.69444444,1,768.75,0.39745098,305.5404412,12.69,24.5,NA,7.7,35.2,23.2,41.81,0.39,NA,NA,NA,NA,NA,580,0.38,0.84,0.4,0.99,-3.58,1,0.84,NA,NA
584,CELL_AP3_20140929_1,9/29/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P3,12.69444444,1,768.75,0.472666667,363.3625,12.69,23.75,NA,8.1,38.1,23.2,46.62,0.9,NA,NA,6.34,0.06,16.28,581,0.47,4.65,0.47,2.2,-0.76,1.24,0.81,0.012,0.003
585,CELL_AP4_20140929_1,9/29/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P4,3,3,512.5,0.1658,84.9725,17.69,22.5,0.42,8,35.7,29.2,80.48,2.06,NA,NA,10.12,0.01,17.61,582,0.16,2.09,0.17,1.54,-1.79,0.33,0.46,NA,0.036
586,CELL_AP5_20140929_1,9/29/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P5,3,3,512.5,0.152592593,78.2037037,17.69,22.5,0.42,8.1,34.6,29.6,81.41,1.64,NA,NA,10.87,0.01,16.58,583,0.14,4.99,0.15,2.08,-7.08,0.33,0.46,NA,0.057
587,CELL_AP6_20140929_1,9/29/2014 7:40,NA,NA,NA,SEP102014,CELL,KA32,KA32_091114_R0,KA32_091114_AP,17.69,P6,3,3,512.5,0.13630303,69.85530303,17.69,22.75,0.33,8.1,35.1,29.7,86.52,0.84,NA,NA,12.43,0.01,15.41,584,0.13,1.04,0.14,1.44,-3.35,0.26,1.09,NA,0.004
589,CELL_AP1_20140620_1,6/20/2014 7:30,43.22,8,10.61,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P1,NA,NA,NA,NA,NA,17.69,23.75,0.08,8.1,35.4,31,65.66,0.37,NA,NA,10.04,0.01,14.48,586,0.09,1.32,0.09,1.1,-3.84,0.13,0,NA,NA
590,CELL_AP2_20140620_1,6/20/2014 7:30,40.71,7.79,11.49,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P2,NA,NA,NA,NA,NA,17.69,22.75,0.33,8,36.6,30.8,56.56,0.43,NA,NA,8.8,0,14.23,587,0.06,0.1,0.07,1.83,-6.05,0.33,0.3,NA,NA
591,CELL_AP3_20140620_1,6/20/2014 7:30,39.65,8.64,13.15,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,27.44,NA,NA,NA,3.72,NA,16.33,588,1.29,5.55,1.31,4.25,-2.31,3.52,0.43,NA,NA
592,CELL_AP4_20140620_1,6/20/2014 7:30,38.03,8.03,12.21,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P4,NA,NA,NA,NA,NA,7.73,23.5,NA,8.06,35,20.9,43.85,0.92,NA,NA,5.37,0.02,18.07,589,0.33,7.57,0.36,0.11,-8.65,0.92,0.25,0.021,0.004
593,CELL_AP5_20140620_1,6/20/2014 7:30,39.46,7.42,12.47,JUN112014,CELL,KA32,KA32_06122014_R0,KA32_06122014_AP,7.73,P5,NA,NA,NA,NA,NA,7.73,23.25,NA,8.08,35.4,20.7,43.25,1.02,NA,NA,5.21,0.01,18.38,590,0.33,0.58,0.35,1.38,-5.59,0.91,0.22,0.026,0.002
